,dt,ticker,type,price,shares,amount,cash_left,transaction_cost,pnl
15645,2022-05-31,ABBV,1,146.00428771972656,5.0,730.0214385986328,170675.1930618286,0.0,0.0
15646,2022-05-31,KHC,1,37.441104888916016,20.0,748.8220977783203,169926.3709640503,0.0,0.0
15647,2022-05-31,BMY,1,74.92951965332031,10.0,749.2951965332031,169177.0757675171,0.0,0.0
15648,2022-05-31,MRK,1,90.55291748046875,8.0,724.42333984375,168452.65242767334,0.0,0.0
15649,2022-05-31,CRM,1,160.24000549316406,4.0,640.9600219726562,167811.69240570068,0.0,0.0
15650,2022-05-31,TGT,1,160.87168884277344,4.0,643.4867553710938,167168.2056503296,0.0,0.0
15651,2022-05-31,PEP,1,165.4792022705078,4.0,661.9168090820312,166506.28884124756,0.0,0.0
15652,2022-05-31,KO,1,62.469913482666016,12.0,749.6389617919922,165756.64987945557,0.0,0.0
15653,2022-05-31,PFE,1,52.63160705566406,14.0,736.8424987792969,165019.80738067627,0.0,0.0
15654,2022-06-01,MDT,0,96.26533508300781,7.0,673.8573455810547,165693.66472625732,0.0,-16.333030700683594
15655,2022-06-01,ABBV,0,144.66680908203125,5.0,723.3340454101562,166416.99877166748,0.0,-6.6873931884765625
15656,2022-06-01,KHC,0,36.8670654296875,20.0,737.34130859375,167154.34008026123,0.0,-11.480789184570312
15657,2022-06-01,BMY,0,74.44290161132812,10.0,744.4290161132812,167898.7690963745,0.0,-4.866180419921875
15658,2022-06-01,MRK,0,89.67720794677734,8.0,717.4176635742188,168616.18675994873,0.0,-7.00567626953125
15659,2022-06-01,CRM,0,176.07000732421875,4.0,704.280029296875,169320.4667892456,0.0,63.32000732421875
15660,2022-06-01,TGT,0,155.54507446289062,4.0,622.1802978515625,169942.64708709717,0.0,-21.30645751953125
15661,2022-06-01,PEP,0,164.23626708984375,4.0,656.945068359375,170599.59215545654,0.0,-4.97174072265625
15662,2022-06-01,KO,0,62.164363861083984,12.0,745.9723663330078,171345.56452178955,0.0,-3.666595458984375
15663,2022-06-01,PFE,0,51.96676254272461,14.0,727.5346755981445,172073.0991973877,0.0,-9.307823181152344
15664,2022-06-01,MDT,1,96.26533508300781,171.0,16461.372299194336,155611.72689819336,0.0,0.0
15665,2022-06-01,ABBV,1,144.66680908203125,114.0,16492.016235351562,139119.7106628418,0.0,0.0
15666,2022-06-01,KHC,1,36.8670654296875,447.0,16479.578247070312,122640.13241577148,0.0,0.0
15667,2022-06-01,TGT,1,155.54507446289062,106.0,16487.777893066406,106152.35452270508,0.0,0.0
15668,2022-06-01,BMY,1,74.44290161132812,221.0,16451.881256103516,89700.47326660156,0.0,0.0
15669,2022-06-01,MRK,1,89.67720794677734,184.0,16500.60626220703,73199.86700439453,0.0,0.0
15670,2022-06-01,META,1,188.63999938964844,87.0,16411.679946899414,56788.18705749512,0.0,0.0
15671,2022-06-01,PFE,1,51.96676254272461,317.0,16473.4637260437,40314.723331451416,0.0,0.0
15672,2022-06-01,PEP,1,164.23626708984375,100.0,16423.626708984375,23891.09662246704,0.0,0.0
15673,2022-06-01,JNJ,1,176.52394104003906,93.0,16416.726516723633,7474.370105743408,0.0,0.0
15674,2022-06-02,MDT,0,96.97418975830078,171.0,16582.586448669434,24056.95655441284,0.0,121.21414947509766
15675,2022-06-02,ABBV,0,145.39004516601562,114.0,16574.46514892578,40631.42170333862,0.0,82.44891357421875
15676,2022-06-02,KHC,0,36.015907287597656,447.0,16099.110557556152,56730.532260894775,0.0,-380.46768951416016
15677,2022-06-02,TGT,0,159.90773010253906,106.0,16950.21939086914,73680.75165176392,0.0,462.4414978027344
15678,2022-06-02,BMY,0,74.55213928222656,221.0,16476.02278137207,90156.77443313599,0.0,24.141525268554688
15679,2022-06-02,MRK,0,88.55550384521484,184.0,16294.212707519531,106450.98714065552,0.0,-206.3935546875
15680,2022-06-02,META,0,198.86000061035156,87.0,17300.820053100586,123751.8071937561,0.0,889.1401062011719
15681,2022-06-02,PFE,0,52.27437973022461,317.0,16570.9783744812,140322.7855682373,0.0,97.5146484375
15682,2022-06-02,PEP,0,165.5673065185547,100.0,16556.73065185547,156879.51622009277,0.0,133.10394287109375
15683,2022-06-02,JNJ,0,175.96766662597656,93.0,16364.99299621582,173244.5092163086,0.0,-51.7335205078125
15684,2022-06-02,KHC,1,36.015907287597656,20.0,720.3181457519531,172524.19107055664,0.0,0.0
15685,2022-06-02,MRK,1,88.55550384521484,8.0,708.4440307617188,171815.74703979492,0.0,0.0
15686,2022-06-02,LLY,1,301.4458923339844,2.0,602.8917846679688,171212.85525512695,0.0,0.0
15687,2022-06-02,MDT,1,96.97418975830078,7.0,678.8193283081055,170534.03592681885,0.0,0.0
15688,2022-06-02,AMGN,1,246.3773193359375,3.0,739.1319580078125,169794.90396881104,0.0,0.0
15689,2022-06-02,GILD,1,61.973976135253906,12.0,743.6877136230469,169051.216255188,0.0,0.0
15690,2022-06-02,ABBV,1,145.39004516601562,5.0,726.9502258300781,168324.2660293579,0.0,0.0
15691,2022-06-02,BMY,1,74.55213928222656,10.0,745.5213928222656,167578.74463653564,0.0,0.0
15692,2022-06-02,JNJ,1,175.96766662597656,4.0,703.8706665039062,166874.87397003174,0.0,0.0
15693,2022-06-02,UNH,1,488.97650146484375,1.0,488.97650146484375,166385.8974685669,0.0,0.0
15694,2022-06-03,KHC,0,35.92683029174805,20.0,718.5366058349609,167104.43407440186,0.0,-1.7815399169921875
15695,2022-06-03,MRK,0,88.46694946289062,8.0,707.735595703125,167812.16967010498,0.0,-0.70843505859375
15696,2022-06-03,LLY,0,300.6684265136719,2.0,601.3368530273438,168413.50652313232,0.0,-1.554931640625
15697,2022-06-03,MDT,0,94.00096893310547,7.0,658.0067825317383,169071.51330566406,0.0,-20.812545776367188
15698,2022-06-03,AMGN,0,246.5460205078125,3.0,739.6380615234375,169811.1513671875,0.0,0.506103515625
15699,2022-06-03,GILD,0,61.96421432495117,12.0,743.5705718994141,170554.7219390869,0.0,-0.1171417236328125
15700,2022-06-03,ABBV,0,145.80615234375,5.0,729.03076171875,171283.75270080566,0.0,2.080535888671875
15701,2022-06-03,BMY,0,74.65145111083984,10.0,746.5145111083984,172030.26721191406,0.0,0.9931182861328125
15702,2022-06-03,JNJ,0,175.24253845214844,4.0,700.9701538085938,172731.23736572266,0.0,-2.9005126953125
15703,2022-06-03,UNH,0,482.3708190917969,1.0,482.3708190917969,173213.60818481445,0.0,-6.605682373046875
15704,2022-06-03,MDT,1,94.00096893310547,177.0,16638.171501159668,156575.43668365479,0.0,0.0
15705,2022-06-03,KHC,1,35.92683029174805,463.0,16634.122425079346,139941.31425857544,0.0,0.0
15706,2022-06-03,TSLA,1,234.51666259765625,70.0,16416.166381835938,123525.1478767395,0.0,0.0
15707,2022-06-03,C,1,50.82878875732422,327.0,16621.01392364502,106904.13395309448,0.0,0.0
15708,2022-06-03,LLY,1,300.6684265136719,55.0,16536.763458251953,90367.37049484253,0.0,0.0
15709,2022-06-03,MRK,1,88.46694946289062,188.0,16631.786499023438,73735.58399581909,0.0,0.0
15710,2022-06-03,UNH,1,482.3708190917969,34.0,16400.607849121094,57334.976146698,0.0,0.0
15711,2022-06-03,CVS,1,94.35144805908203,176.0,16605.854858398438,40729.12128829956,0.0,0.0
15712,2022-06-03,CMCSA,1,42.64230728149414,390.0,16630.499839782715,24098.621448516846,0.0,0.0
15713,2022-06-03,AMGN,1,246.5460205078125,67.0,16518.583374023438,7580.038074493408,0.0,0.0
15714,2022-06-06,MDT,0,94.01081085205078,177.0,16639.91352081299,24219.951595306396,0.0,1.7420196533203125
15715,2022-06-06,KHC,0,36.31282043457031,463.0,16812.835861206055,41032.78745651245,0.0,178.71343612670898
15716,2022-06-06,TSLA,0,238.27999877929688,70.0,16679.59991455078,57712.38737106323,0.0,263.43353271484375
15717,2022-06-06,C,0,50.89810562133789,327.0,16643.68053817749,74356.06790924072,0.0,22.666614532470703
15718,2022-06-06,LLY,0,302.37286376953125,55.0,16630.50750732422,90986.57541656494,0.0,93.74404907226562
15719,2022-06-06,MRK,0,88.39806365966797,188.0,16618.835968017578,107605.41138458252,0.0,-12.950531005859375
15720,2022-06-06,UNH,0,486.91033935546875,34.0,16554.951538085938,124160.36292266846,0.0,154.34368896484375
15721,2022-06-06,CVS,0,95.16670989990234,176.0,16749.340942382812,140909.70386505127,0.0,143.486083984375
15722,2022-06-06,CMCSA,0,41.99666213989258,390.0,16378.698234558105,157288.40209960938,0.0,-251.80160522460938
15723,2022-06-06,AMGN,0,243.55909729003906,67.0,16318.459518432617,173606.861618042,0.0,-200.1238555908203
15724,2022-06-06,MDT,1,94.01081085205078,8.0,752.0864868164062,172854.7751312256,0.0,0.0
15725,2022-06-06,TXN,1,166.6622772216797,4.0,666.6491088867188,172188.12602233887,0.0,0.0
15726,2022-06-06,GILD,1,60.57746505737305,12.0,726.9295806884766,171461.1964416504,0.0,0.0
15727,2022-06-06,CMCSA,1,41.99666213989258,18.0,755.9399185180664,170705.25652313232,0.0,0.0
15728,2022-06-06,AMGN,1,243.55909729003906,3.0,730.6772918701172,169974.5792312622,0.0,0.0
15729,2022-06-06,C,1,50.89810562133789,14.0,712.5734786987305,169262.00575256348,0.0,0.0
15730,2022-06-06,CHTR,1,484.7200012207031,1.0,484.7200012207031,168777.28575134277,0.0,0.0
15731,2022-06-06,MRK,1,88.39806365966797,8.0,707.1845092773438,168070.10124206543,0.0,0.0
15732,2022-06-06,SCHW,1,67.84590911865234,11.0,746.3050003051758,167323.79624176025,0.0,0.0
15733,2022-06-06,KHC,1,36.31282043457031,20.0,726.2564086914062,166597.53983306885,0.0,0.0
15734,2022-06-07,MDT,0,94.97563171386719,8.0,759.8050537109375,167357.34488677979,0.0,7.71856689453125
15735,2022-06-07,TXN,0,168.73861694335938,4.0,674.9544677734375,168032.29935455322,0.0,8.30535888671875
15736,2022-06-07,GILD,0,61.075523376464844,12.0,732.9062805175781,168765.2056350708,0.0,5.9766998291015625
15737,2022-06-07,CMCSA,0,42.34431838989258,18.0,762.1977310180664,169527.40336608887,0.0,6.2578125
15738,2022-06-07,AMGN,0,244.5216522216797,3.0,733.5649566650391,170260.9683227539,0.0,2.887664794921875
15739,2022-06-07,C,0,51.59126663208008,14.0,722.2777328491211,170983.24605560303,0.0,9.704254150390625
15740,2022-06-07,CHTR,0,482.54998779296875,1.0,482.54998779296875,171465.796043396,0.0,-2.170013427734375
15741,2022-06-07,MRK,0,89.02780151367188,8.0,712.222412109375,172178.01845550537,0.0,5.03790283203125
15742,2022-06-07,SCHW,0,67.27770233154297,11.0,740.0547256469727,172918.07318115234,0.0,-6.250274658203125
15743,2022-06-07,KHC,0,36.698814392089844,20.0,733.9762878417969,173652.04946899414,0.0,7.719879150390625
15744,2022-06-07,TGT,1,155.00843811035156,107.0,16585.902877807617,157066.14659118652,0.0,0.0
15745,2022-06-07,SCHW,1,67.27770233154297,247.0,16617.592475891113,140448.5541152954,0.0,0.0
15746,2022-06-07,CHTR,1,482.54998779296875,34.0,16406.699584960938,124041.85453033447,0.0,0.0
15747,2022-06-07,WMT,1,122.83502960205078,135.0,16582.728996276855,107459.12553405762,0.0,0.0
15748,2022-06-07,MDT,1,94.97563171386719,175.0,16620.735549926758,90838.38998413086,0.0,0.0
15749,2022-06-07,GILD,1,61.075523376464844,272.0,16612.542358398438,74225.84762573242,0.0,0.0
15750,2022-06-07,TXN,1,168.73861694335938,98.0,16536.38446044922,57689.4631652832,0.0,0.0
15751,2022-06-07,CMCSA,1,42.34431838989258,393.0,16641.317127227783,41048.14603805542,0.0,0.0
15752,2022-06-07,AMGN,1,244.5216522216797,68.0,16627.47235107422,24420.6736869812,0.0,0.0
15753,2022-06-07,TSLA,1,238.8866729736328,69.0,16483.180435180664,7937.493251800537,0.0,0.0
15754,2022-06-08,TGT,0,155.7239532470703,107.0,16662.462997436523,24599.95624923706,0.0,76.56011962890625
15755,2022-06-08,SCHW,0,65.52324676513672,247.0,16184.24195098877,40784.19820022583,0.0,-433.35052490234375
15756,2022-06-08,CHTR,0,487.95001220703125,34.0,16590.300415039062,57374.49861526489,0.0,183.600830078125
15757,2022-06-08,WMT,0,121.76966857910156,135.0,16438.90525817871,73813.4038734436,0.0,-143.82373809814453
15758,2022-06-08,MDT,0,94.55229187011719,175.0,16546.651077270508,90360.05495071411,0.0,-74.08447265625
15759,2022-06-08,GILD,0,60.91926956176758,272.0,16570.04132080078,106930.09627151489,0.0,-42.50103759765625
15760,2022-06-08,TXN,0,164.2879180908203,98.0,16100.21597290039,123030.31224441528,0.0,-436.1684875488281
15761,2022-06-08,CMCSA,0,42.55290985107422,393.0,16723.293571472168,139753.60581588745,0.0,81.97644424438477
15762,2022-06-08,AMGN,0,243.59877014160156,68.0,16564.716369628906,156318.32218551636,0.0,-62.7559814453125
15763,2022-06-08,TSLA,0,241.86666870117188,69.0,16688.80014038086,173007.12232589722,0.0,205.6197052001953
15764,2022-06-08,MO,1,47.48356628417969,16.0,759.737060546875,172247.38526535034,0.0,0.0
15765,2022-06-08,INTC,1,40.81792449951172,19.0,775.5405654907227,171471.84469985962,0.0,0.0
15766,2022-06-08,SCHW,1,65.52324676513672,12.0,786.2789611816406,170685.56573867798,0.0,0.0
15767,2022-06-08,TXN,1,164.2879180908203,4.0,657.1516723632812,170028.4140663147,0.0,0.0
15768,2022-06-08,PM,1,100.81668090820312,7.0,705.7167663574219,169322.69729995728,0.0,0.0
15769,2022-06-08,WMT,1,121.76966857910156,6.0,730.6180114746094,168592.07928848267,0.0,0.0
15770,2022-06-08,CVS,1,93.33734130859375,8.0,746.69873046875,167845.38055801392,0.0,0.0
15771,2022-06-08,UPS,1,178.10580444335938,4.0,712.4232177734375,167132.95734024048,0.0,0.0
15772,2022-06-08,GS,1,312.3219909667969,2.0,624.6439819335938,166508.31335830688,0.0,0.0
15773,2022-06-08,MS,1,82.41851806640625,9.0,741.7666625976562,165766.54669570923,0.0,0.0
15774,2022-06-09,MO,0,46.68721389770508,16.0,746.9954223632812,166513.5421180725,0.0,-12.74163818359375
15775,2022-06-09,INTC,0,39.6101188659668,19.0,752.5922584533691,167266.13437652588,0.0,-22.948307037353516
15776,2022-06-09,SCHW,0,64.04789733886719,12.0,768.5747680664062,168034.70914459229,0.0,-17.704193115234375
15777,2022-06-09,TXN,0,160.52272033691406,4.0,642.0908813476562,168676.80002593994,0.0,-15.060791015625
15778,2022-06-09,PM,0,99.01533508300781,7.0,693.1073455810547,169369.907371521,0.0,-12.609420776367188
15779,2022-06-09,WMT,0,120.49520874023438,6.0,722.9712524414062,170092.8786239624,0.0,-7.646759033203125
15780,2022-06-09,CVS,0,92.20392608642578,8.0,737.6314086914062,170830.5100326538,0.0,-9.06732177734375
15781,2022-06-09,UPS,0,175.23728942871094,4.0,700.9491577148438,171531.45919036865,0.0,-11.47406005859375
15782,2022-06-09,GS,0,301.9403991699219,2.0,603.8807983398438,172135.3399887085,0.0,-20.76318359375
15783,2022-06-09,MS,0,80.3976821899414,9.0,723.5791397094727,172858.91912841797,0.0,-18.187522888183594
15784,2022-06-09,MO,1,46.68721389770508,355.0,16573.960933685303,156284.95819473267,0.0,0.0
15785,2022-06-09,INTC,1,39.6101188659668,418.0,16557.02968597412,139727.92850875854,0.0,0.0
15786,2022-06-09,SCHW,1,64.04789733886719,258.0,16524.357513427734,123203.57099533081,0.0,0.0
15787,2022-06-09,WFC,1,42.37833786010742,391.0,16569.930103302002,106633.64089202881,0.0,0.0
15788,2022-06-09,TXN,1,160.52272033691406,103.0,16533.84019470215,90099.80069732666,0.0,0.0
15789,2022-06-09,META,1,184.0,90.0,16560.0,73539.80069732666,0.0,0.0
15790,2022-06-09,COF,1,118.67011260986328,139.0,16495.145652770996,57044.655044555664,0.0,0.0
15791,2022-06-09,SPG,1,102.11306762695312,162.0,16542.316955566406,40502.33808898926,0.0,0.0
15792,2022-06-09,GS,1,301.9403991699219,54.0,16304.781555175781,24197.556533813477,0.0,0.0
15793,2022-06-09,BAC,1,34.28410720825195,483.0,16559.223781585693,7638.332752227783,0.0,0.0
15794,2022-06-10,MO,0,46.95586013793945,355.0,16669.330348968506,24307.66310119629,0.0,95.36941528320312
15795,2022-06-10,INTC,0,38.788414001464844,418.0,16213.557052612305,40521.220153808594,0.0,-343.4726333618164
15796,2022-06-10,SCHW,0,62.02428436279297,258.0,16002.265365600586,56523.48551940918,0.0,-522.0921478271484
15797,2022-06-10,WFC,0,39.80604553222656,391.0,15564.163803100586,72087.64932250977,0.0,-1005.766300201416
15798,2022-06-10,TXN,0,156.74757385253906,103.0,16145.000106811523,88232.64942932129,0.0,-388.840087890625
15799,2022-06-10,META,0,175.57000732421875,90.0,15801.300659179688,104033.95008850098,0.0,-758.6993408203125
15800,2022-06-10,COF,0,111.94805908203125,139.0,15560.780212402344,119594.73030090332,0.0,-934.3654403686523
15801,2022-06-10,SPG,0,99.5472183227539,162.0,16126.649368286133,135721.37966918945,0.0,-415.66758728027344
15802,2022-06-10,GS,0,284.8692626953125,54.0,15382.940185546875,151104.31985473633,0.0,-921.8413696289062
15803,2022-06-10,BAC,0,32.952877044677734,483.0,15916.239612579346,167020.55946731567,0.0,-642.9841690063477
15804,2022-06-10,WFC,1,39.80604553222656,19.0,756.3148651123047,166264.24460220337,0.0,0.0
15805,2022-06-10,COF,1,111.94805908203125,6.0,671.6883544921875,165592.55624771118,0.0,0.0
15806,2022-06-10,GS,1,284.8692626953125,2.0,569.738525390625,165022.81772232056,0.0,0.0
15807,2022-06-10,AMZN,1,109.6500015258789,6.0,657.9000091552734,164364.91771316528,0.0,0.0
15808,2022-06-10,NVDA,1,169.6895751953125,4.0,678.75830078125,163686.15941238403,0.0,0.0
15809,2022-06-10,BKNG,1,2104.9599609375,0.0,0.0,163686.15941238403,0.0,0.0
15810,2022-06-10,META,1,175.57000732421875,4.0,702.280029296875,162983.87938308716,0.0,0.0
15811,2022-06-10,ADBE,1,393.8399963378906,1.0,393.8399963378906,162590.03938674927,0.0,0.0
15812,2022-06-10,PYPL,1,79.30000305175781,9.0,713.7000274658203,161876.33935928345,0.0,0.0
15813,2022-06-10,INTC,1,38.788414001464844,19.0,736.979866027832,161139.35949325562,0.0,0.0
15814,2022-06-13,WFC,0,38.72349548339844,19.0,735.7464141845703,161875.1059074402,0.0,-20.568450927734375
15815,2022-06-13,COF,0,106.4093246459961,6.0,638.4559478759766,162513.56185531616,0.0,-33.23240661621094
15816,2022-06-13,GS,0,281.1969909667969,2.0,562.3939819335938,163075.95583724976,0.0,-7.34454345703125
15817,2022-06-13,AMZN,0,103.66999816894531,6.0,622.0199890136719,163697.97582626343,0.0,-35.88002014160156
15818,2022-06-13,NVDA,0,156.42352294921875,4.0,625.694091796875,164323.6699180603,0.0,-53.064208984375
15819,2022-06-13,BKNG,0,1979.3199462890625,0.0,0.0,164323.6699180603,0.0,
15820,2022-06-13,META,0,164.25999450683594,4.0,657.0399780273438,164980.70989608765,0.0,-45.24005126953125
15821,2022-06-13,ADBE,0,371.6499938964844,1.0,371.6499938964844,165352.35988998413,0.0,-22.19000244140625
15822,2022-06-13,PYPL,0,73.72000122070312,9.0,663.4800109863281,166015.83990097046,0.0,-50.22001647949219
15823,2022-06-13,INTC,0,37.39250946044922,19.0,710.4576797485352,166726.297580719,0.0,-26.522186279296875
15824,2022-06-13,NVDA,1,156.42352294921875,103.0,16111.622863769531,150614.67471694946,0.0,0.0
15825,2022-06-13,BA,1,115.86000061035156,139.0,16104.540084838867,134510.1346321106,0.0,0.0
15826,2022-06-13,GM,1,32.20646667480469,500.0,16103.233337402344,118406.90129470825,0.0,0.0
15827,2022-06-13,PYPL,1,73.72000122070312,218.0,16070.960266113281,102335.94102859497,0.0,0.0
15828,2022-06-13,META,1,164.25999450683594,98.0,16097.479461669922,86238.46156692505,0.0,0.0
15829,2022-06-13,NFLX,1,169.69000244140625,94.0,15950.860229492188,70287.60133743286,0.0,0.0
15830,2022-06-13,BKNG,1,1979.3199462890625,8.0,15834.5595703125,54453.04176712036,0.0,0.0
15831,2022-06-13,AMZN,1,103.66999816894531,155.0,16068.849716186523,38384.19205093384,0.0,0.0
15832,2022-06-13,COF,1,106.4093246459961,151.0,16067.80802154541,22316.384029388428,0.0,0.0
15833,2022-06-13,ADBE,1,371.6499938964844,43.0,15980.949737548828,6335.4342918396,0.0,0.0
15834,2022-06-14,NVDA,0,158.31295776367188,103.0,16306.234649658203,22641.668941497803,0.0,194.61178588867188
15835,2022-06-14,BA,0,122.16000366210938,139.0,16980.240509033203,39621.909450531006,0.0,875.7004241943359
15836,2022-06-14,GM,0,33.12437438964844,500.0,16562.18719482422,56184.096645355225,0.0,458.953857421875
15837,2022-06-14,PYPL,0,72.45999908447266,218.0,15796.279800415039,71980.37644577026,0.0,-274.6804656982422
15838,2022-06-14,META,0,163.72999572753906,98.0,16045.539581298828,88025.91602706909,0.0,-51.93988037109375
15839,2022-06-14,NFLX,0,167.5399932861328,94.0,15748.759368896484,103774.67539596558,0.0,-202.10086059570312
15840,2022-06-14,BKNG,0,1951.510009765625,8.0,15612.080078125,119386.75547409058,0.0,-222.4794921875
15841,2022-06-14,AMZN,0,102.30999755859375,155.0,15858.049621582031,135244.8050956726,0.0,-210.8000946044922
15842,2022-06-14,COF,0,105.98174285888672,151.0,16003.243171691895,151248.0482673645,0.0,-64.56484985351562
15843,2022-06-14,ADBE,0,370.82000732421875,43.0,15945.260314941406,167193.3085823059,0.0,-35.689422607421875
15844,2022-06-14,WFC,1,37.174156188964844,17.0,631.9606552124023,166561.3479270935,0.0,0.0
15845,2022-06-14,PYPL,1,72.45999908447266,8.0,579.6799926757812,165981.66793441772,0.0,0.0
15846,2022-06-14,BKNG,1,1951.510009765625,0.0,0.0,165981.66793441772,0.0,0.0
15847,2022-06-14,NFLX,1,167.5399932861328,3.0,502.61997985839844,165479.04795455933,0.0,0.0
15848,2022-06-14,AMZN,1,102.30999755859375,6.0,613.8599853515625,164865.18796920776,0.0,0.0
15849,2022-06-14,META,1,163.72999572753906,3.0,491.1899871826172,164373.99798202515,0.0,0.0
15850,2022-06-14,NVDA,1,158.31295776367188,4.0,633.2518310546875,163740.74615097046,0.0,0.0
15851,2022-06-14,COF,1,105.98174285888672,5.0,529.9087142944336,163210.83743667603,0.0,0.0
15852,2022-06-14,ADBE,1,370.82000732421875,1.0,370.82000732421875,162840.0174293518,0.0,0.0
15853,2022-06-14,EXC,1,41.997074127197266,15.0,629.956111907959,162210.06131744385,0.0,0.0
15854,2022-06-15,WFC,0,37.909095764160156,17.0,644.4546279907227,162854.51594543457,0.0,12.493972778320312
15855,2022-06-15,PYPL,0,75.83000183105469,8.0,606.6400146484375,163461.155960083,0.0,26.96002197265625
15856,2022-06-15,BKNG,0,1973.239990234375,0.0,0.0,163461.155960083,0.0,
15857,2022-06-15,NFLX,0,180.11000061035156,3.0,540.3300018310547,164001.48596191406,0.0,37.71002197265625
15858,2022-06-15,AMZN,0,107.66999816894531,6.0,646.0199890136719,164647.50595092773,0.0,32.160003662109375
15859,2022-06-15,META,0,169.35000610351562,3.0,508.0500183105469,165155.55596923828,0.0,16.860031127929688
15860,2022-06-15,NVDA,0,165.2209014892578,4.0,660.8836059570312,165816.4395751953,0.0,27.63177490234375
15861,2022-06-15,COF,0,107.56281280517578,5.0,537.8140640258789,166354.2536392212,0.0,7.9053497314453125
15862,2022-06-15,ADBE,0,376.9200134277344,1.0,376.9200134277344,166731.17365264893,0.0,6.100006103515625
15863,2022-06-15,EXC,0,41.94744110107422,15.0,629.2116165161133,167360.38526916504,0.0,-0.7444953918457031
15864,2022-06-15,DOW,1,56.65982437133789,286.0,16204.709770202637,151155.6754989624,0.0,0.0
15865,2022-06-15,BKNG,1,1973.239990234375,8.0,15785.919921875,135369.7555770874,0.0,0.0
15866,2022-06-15,EXC,1,41.94744110107422,386.0,16191.712265014648,119178.04331207275,0.0,0.0
15867,2022-06-15,WFC,1,37.909095764160156,427.0,16187.183891296387,102990.85942077637,0.0,0.0
15868,2022-06-15,SO,1,65.98889923095703,245.0,16167.280311584473,86823.5791091919,0.0,0.0
15869,2022-06-15,COF,1,107.56281280517578,150.0,16134.421920776367,70689.15718841553,0.0,0.0
15870,2022-06-15,AXP,1,145.67483520507812,111.0,16169.906707763672,54519.250480651855,0.0,0.0
15871,2022-06-15,ADBE,1,376.9200134277344,43.0,16207.560577392578,38311.68990325928,0.0,0.0
15872,2022-06-15,DUK,1,99.26522064208984,163.0,16180.230964660645,22131.458938598633,0.0,0.0
15873,2022-06-15,MO,1,44.67093276977539,363.0,16215.548595428467,5915.910343170166,0.0,0.0
15874,2022-06-16,DOW,0,54.695823669433594,286.0,15643.005569458008,21558.915912628174,0.0,-561.7042007446289
15875,2022-06-16,BKNG,0,1846.239990234375,8.0,14769.919921875,36328.835834503174,0.0,-1016.0
15876,2022-06-16,EXC,0,40.915138244628906,386.0,15793.243362426758,52122.07919692993,0.0,-398.4689025878906
15877,2022-06-16,WFC,0,37.39265441894531,427.0,15966.663436889648,68088.74263381958,0.0,-220.52045440673828
15878,2022-06-16,SO,0,65.70143127441406,245.0,16096.850662231445,84185.59329605103,0.0,-70.42964935302734
15879,2022-06-16,COF,0,101.53682708740234,150.0,15230.524063110352,99416.11735916138,0.0,-903.8978576660156
15880,2022-06-16,AXP,0,136.9873504638672,111.0,15205.595901489258,114621.71326065063,0.0,-964.3108062744141
15881,2022-06-16,ADBE,0,365.0799865722656,43.0,15698.439422607422,130320.15268325806,0.0,-509.12115478515625
15882,2022-06-16,DUK,0,98.63106536865234,163.0,16076.863655090332,146397.0163383484,0.0,-103.3673095703125
15883,2022-06-16,MO,0,44.38727951049805,363.0,16112.582462310791,162509.59880065918,0.0,-102.96613311767578
15884,2022-06-16,BKNG,1,1846.239990234375,0.0,0.0,162509.59880065918,0.0,0.0
15885,2022-06-16,F,1,11.138906478881836,53.0,590.3620433807373,161919.23675727844,0.0,0.0
15886,2022-06-16,CHTR,1,415.3500061035156,1.0,415.3500061035156,161503.88675117493,0.0,0.0
15887,2022-06-16,COP,1,99.74212646484375,5.0,498.71063232421875,161005.1761188507,0.0,0.0
15888,2022-06-16,AXP,1,136.9873504638672,4.0,547.9494018554688,160457.22671699524,0.0,0.0
15889,2022-06-16,COF,1,101.53682708740234,5.0,507.6841354370117,159949.54258155823,0.0,0.0
15890,2022-06-16,GM,1,31.34842872619629,18.0,564.2717170715332,159385.2708644867,0.0,0.0
15891,2022-06-16,DD,1,56.46471405029297,10.0,564.6471405029297,158820.62372398376,0.0,0.0
15892,2022-06-16,DOW,1,54.695823669433594,10.0,546.9582366943359,158273.66548728943,0.0,0.0
15893,2022-06-16,PYPL,1,71.2300033569336,8.0,569.8400268554688,157703.82546043396,0.0,0.0
15894,2022-06-17,BKNG,0,1906.8699951171875,0.0,0.0,157703.82546043396,0.0,
15895,2022-06-17,F,0,11.119104385375977,53.0,589.3125324249268,158293.1379928589,0.0,-1.0495109558105469
15896,2022-06-17,CHTR,0,441.9599914550781,1.0,441.9599914550781,158735.09798431396,0.0,26.6099853515625
15897,2022-06-17,COP,0,91.28907775878906,5.0,456.4453887939453,159191.5433731079,0.0,-42.26524353027344
15898,2022-06-17,AXP,0,143.64244079589844,4.0,574.5697631835938,159766.1131362915,0.0,26.620361328125
15899,2022-06-17,COF,0,106.65792083740234,5.0,533.2896041870117,160299.40274047852,0.0,25.60546875
15900,2022-06-17,GM,0,31.8073787689209,18.0,572.5328178405762,160871.9355583191,0.0,8.261100769042969
15901,2022-06-17,DD,0,55.97743606567383,10.0,559.7743606567383,161431.70991897583,0.0,-4.872779846191406
15902,2022-06-17,DOW,0,54.0543212890625,10.0,540.543212890625,161972.25313186646,0.0,-6.4150238037109375
